# EulerBlock output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil
# 2022-09
# Rev: 2024-04

# Reference chord for forces
 1.00000000E+00
# Reference x-y coordinates for moments
 2.50000000E-01 0.00000000E+00
# Free-stream conditions (Mach and alpha [deg])
 8.50000000E-01-1.23468967E-01

# ilow
# Total forces and moments (Cx, Cy, Cm, Cl, Cd)
 1.90254477E-01  2.57206226E+01 -1.84892358E+02  2.57209728E+01  1.34827680E-01
# x y Cp Mach
 4.12128878E+00 -3.71647738E-02  2.39034215E-03  8.16492567E-01
 4.58608691E+00 -4.07527736E-02  1.40929917E-03  8.18790854E-01
 5.11658260E+00 -4.46552901E-02  4.75992545E-04  8.20996950E-01
 5.72179066E+00 -4.88986729E-02 -1.81422449E-04  8.23165851E-01
 6.41204052E+00 -5.35120921E-02 -6.69124395E-04  8.25297514E-01
 7.19914191E+00 -5.85276055E-02 -1.03327640E-03  8.27381948E-01
 8.09658266E+00 -6.39803370E-02 -1.32822090E-03  8.29413444E-01
 9.11975841E+00 -6.99087221E-02 -1.58851760E-03  8.31381317E-01
 1.02862370E+01 -7.63548064E-02 -1.94677343E-03  8.33288337E-01
 1.16160610E+01 -8.33645917E-02 -2.63857004E-03  8.35320821E-01
 1.31320942E+01 -9.09884300E-02 -5.55519356E-03  8.38727793E-01

# jlow
# Total forces and moments (Cx, Cy, Cm, Cl, Cd)
 5.26220369E-02  3.61674127E-01 -1.90825651E-01  3.61786684E-01  5.18425292E-02
# x y Cp Mach
 9.98630474E-01 -1.43784564E-04  4.63522972E-01  5.15485452E-01
 9.93167374E-01 -7.14712803E-04  3.99061488E-01  5.52407797E-01
 9.82301029E-01 -1.83988437E-03  3.42623234E-01  5.86583859E-01
 9.66150493E-01 -3.48656101E-03  2.88110018E-01  6.17123857E-01
 9.44892715E-01 -5.60724905E-03  2.38247878E-01  6.44553555E-01
 9.18760600E-01 -8.14170201E-03  1.93264907E-01  6.68895555E-01
 8.88040455E-01 -1.10196166E-02  1.52822579E-01  6.90514001E-01
 8.53068858E-01 -1.41639063E-02  1.16005994E-01  7.09988649E-01
 8.14228965E-01 -1.74942951E-02  8.27397085E-02  7.27512240E-01
 7.71946313E-01 -2.09308304E-02  5.32835223E-02  7.42970082E-01
 7.26684161E-01 -2.43968184E-02  2.83395855E-02  7.56007730E-01
 6.78938409E-01 -2.78206714E-02  9.35299893E-03  7.65894999E-01
 6.29232171E-01 -3.11362673E-02 -3.14330916E-03  7.72209789E-01
 5.78110039E-01 -3.42816402E-02 -7.08214542E-03  7.73432555E-01
 5.26132116E-01 -3.71961443E-02 -1.19704513E-01  8.18390713E-01
 4.73867884E-01 -3.98165840E-02 -6.77033499E-01  1.13774783E+00
 4.21889961E-01 -4.20731292E-02 -7.62131639E-01  1.20508732E+00
 3.70767829E-01 -4.38860445E-02 -7.61435081E-01  1.20456255E+00
 3.21061591E-01 -4.51643013E-02 -7.57730954E-01  1.20202319E+00
 2.73315839E-01 -4.58069740E-02 -7.47989716E-01  1.19564426E+00
 2.28053687E-01 -4.57079446E-02 -7.30985157E-01  1.18466521E+00
 1.85771035E-01 -4.47639131E-02 -7.04531808E-01  1.16781356E+00
 1.46931142E-01 -4.28851000E-02 -6.65700231E-01  1.14355861E+00
 1.11959545E-01 -4.00074580E-02 -6.11046150E-01  1.11058764E+00
 8.12394005E-02 -3.61047699E-02 -5.35775520E-01  1.06400834E+00
 5.51072846E-02 -3.11988162E-02 -4.32383508E-01  1.00177111E+00
 3.38495065E-02 -2.53658815E-02 -2.73492777E-01  9.09657384E-01
 1.76989707E-02 -1.87382540E-02  6.89251261E-03  7.62830654E-01
 6.83262597E-03 -1.15000058E-02  4.71227041E-01  5.54752971E-01
 1.36952616E-03 -3.87712403E-03  1.25835445E+00  2.21118291E-01
 1.36952616E-03  4.21828179E-03  1.33515546E+00  1.35196781E-01
 6.83262597E-03  1.26009810E-02  7.37527220E-01  4.38848105E-01
 1.76989707E-02  2.08176108E-02  2.78470957E-01  6.39760699E-01
 3.38495065E-02  2.87438854E-02  1.99166521E-02  7.73799485E-01
 5.51072846E-02  3.62395797E-02 -1.56675457E-01  8.68808446E-01
 8.12394005E-02  4.31499764E-02 -2.87728419E-01  9.40666265E-01
 1.11959545E-01  4.93129911E-02 -3.97550683E-01  1.00113894E+00
 1.46931142E-01  5.45710604E-02 -4.92280422E-01  1.05544963E+00
 1.85771035E-01  5.87857775E-02 -5.74967654E-01  1.10172081E+00
 2.28053687E-01  6.18525770E-02 -6.48170906E-01  1.14460327E+00
 2.73315839E-01  6.37126668E-02 -7.12063092E-01  1.18340857E+00
 3.21061591E-01  6.43598879E-02 -7.66692886E-01  1.21763734E+00
 3.70767829E-01  6.38411629E-02 -8.12560514E-01  1.24718556E+00
 4.21889961E-01  6.22504557E-02 -8.50247471E-01  1.27206734E+00
 4.73867884E-01  5.97174360E-02 -8.80600386E-01  1.29253117E+00
 5.26132116E-01  5.63930543E-02 -9.04763659E-01  1.30910406E+00
 5.78110039E-01  5.24347732E-02 -9.24075128E-01  1.32253064E+00
 6.29232171E-01  4.79941504E-02 -9.40118380E-01  1.33380423E+00
 6.78938409E-01  4.32088544E-02 -9.54407121E-01  1.34393304E+00
 7.26684161E-01  3.82001437E-02 -9.68260586E-01  1.35383235E+00
 7.71946313E-01  3.30755956E-02 -9.82709608E-01  1.36424466E+00
 8.14228965E-01  2.79356983E-02 -9.98360116E-01  1.37561876E+00
 8.53068858E-01  2.28820745E-02 -1.01246588E+00  1.38698973E+00
 8.88040455E-01  1.80247782E-02 -6.96568197E-01  1.08954089E+00
 9.18760600E-01  1.34863486E-02  1.27505974E-01  6.51650496E-01
 9.44892715E-01  9.40108129E-03  1.96647164E-01  6.19618845E-01
 9.66150493E-01  5.90909116E-03  2.56860742E-01  5.86945515E-01
 9.82301029E-01  3.14596221E-03  3.16205912E-01  5.53105348E-01
 9.93167374E-01  1.22982909E-03  3.70560098E-01  5.18979191E-01
 9.98630474E-01  2.48380899E-04  4.27203862E-01  4.83441429E-01

# jhigh
# Total forces and moments (Cx, Cy, Cm, Cl, Cd)
 4.08107291E+00 -4.35940209E-01 -5.10002149E-03 -4.27144737E-01  4.08200286E+00
# x y Cp Mach
 1.39543907E+01 -7.64091293E-01  1.45630023E-01  6.47649056E-01
 1.39021963E+01 -2.11692315E+00  8.32663137E-02  7.40158832E-01
 1.36868946E+01 -3.48433002E+00  3.17559711E-02  8.09408742E-01
 1.33106208E+01 -4.83863640E+00 -3.60870267E-03  8.55636300E-01
 1.27792698E+01 -6.15516750E+00 -2.32430226E-02  8.81201545E-01
 1.21016055E+01 -7.41233889E+00 -3.02210196E-02  8.90666013E-01
 1.12884977E+01 -8.59159277E+00 -2.86320972E-02  8.89359498E-01
 1.03522869E+01 -9.67723211E+00 -2.23908423E-02  8.82220933E-01
 9.30627173E+00 -1.06561904E+01 -1.45769082E-02  8.73102258E-01
 8.16431143E+00 -1.15177662E+01 -7.20918783E-03  8.64525587E-01
 6.94053249E+00 -1.22533463E+01 -1.31387208E-03  8.57767463E-01
 5.64912894E+00 -1.28561356E+01  2.83682601E-03  8.53138112E-01
 4.30424276E+00 -1.33209099E+01  5.45256995E-03  8.50337406E-01
 2.91991045E+00 -1.36438037E+01  6.97419006E-03  8.48803002E-01
 1.51006097E+00 -1.38221421E+01  7.78692172E-03  8.48035916E-01
 8.85496914E-02 -1.38543222E+01  7.93518553E-03  8.47864455E-01
-1.33078716E+00 -1.37397481E+01  7.10447309E-03  8.48532344E-01
-2.73407308E+00 -1.34788203E+01  4.92789942E-03  8.50654900E-01
-4.10734207E+00 -1.30729751E+01  6.62967552E-04  8.55321996E-01
-5.43651434E+00 -1.25247710E+01 -6.69432558E-03  8.63894090E-01
-6.70741066E+00 -1.18380110E+01 -1.82068583E-02  8.77747683E-01
-7.90581735E+00 -1.10178900E+01 -3.47656325E-02  8.97972756E-01
-9.01761103E+00 -1.00711504E+01 -5.68397802E-02  9.25064997E-01
-1.00289485E+01 -9.00622723E+00 -8.42345491E-02  9.58665949E-01
-1.09265207E+01 -7.83335920E+00 -1.15911574E-01  9.97409838E-01
-1.16978644E+01 -6.56464557E+00 -1.49942588E-01  1.03891926E+00
-1.23317145E+01 -5.21402525E+00 -1.83636147E-01  1.07996073E+00
-1.28183755E+01 -3.79716307E+00 -2.13845563E-01  1.11676895E+00
-1.31500815E+01 -2.33123437E+00 -2.37421961E-01  1.14553576E+00
-1.33213123E+01 -8.34610336E-01 -2.51731974E-01  1.16302130E+00
-1.33290351E+01  6.73541774E-01 -2.55132372E-01  1.16716780E+00
-1.31728437E+01  2.17371760E+00 -2.47261824E-01  1.15752232E+00
-1.28549828E+01  3.64656008E+00 -2.29135311E-01  1.13534437E+00
-1.23802538E+01  5.07333154E+00 -2.02905246E-01  1.10330388E+00
-1.17558131E+01  6.43633812E+00 -1.71474992E-01  1.06493916E+00
-1.09908868E+01  7.71927795E+00 -1.37997861E-01  1.02403019E+00
-1.00964304E+01  8.90749558E+00 -1.05393581E-01  9.84050005E-01
-9.08476661E+00  9.98813646E+00 -7.59767562E-02  9.47777361E-01
-7.96923133E+00  1.09502071E+01 -5.12402697E-02  9.17068282E-01
-6.76385216E+00  1.17845543E+01 -3.19695339E-02  8.92834397E-01
-5.48307752E+00  1.24837842E+01 -1.82381812E-02  8.75140649E-01
-4.14156566E+00  1.30421413E+01 -9.64435930E-03  8.63397914E-01
-2.75403592E+00  1.34553710E+01 -5.42219378E-03  8.56580785E-01
-1.33517878E+00  1.37205853E+01 -4.16524408E-03  8.53351290E-01
 1.00383606E-01  1.38361468E+01 -4.85416936E-03  8.52652765E-01
 1.53809751E+00  1.38015868E+01 -6.45158706E-03  8.53600635E-01
 2.96345209E+00  1.36175647E+01 -8.54138199E-03  8.55795575E-01
 4.36194263E+00  1.32858759E+01 -1.10558636E-02  8.59281248E-01
 5.71903809E+00  1.28095111E+01 -1.48014985E-02  8.64581759E-01
 7.02016851E+00  1.21927658E+01 -2.01965748E-02  8.72084744E-01
 8.25074793E+00  1.14413965E+01 -2.73982923E-02  8.81822369E-01
 9.39624781E+00  1.05628181E+01 -3.58977389E-02  8.93110224E-01
 1.04423354E+01  9.56633157E+00 -4.44216749E-02  9.04271930E-01
 1.13750903E+01  8.46336955E+00 -5.06153441E-02  9.12374880E-01
 1.21813102E+01  7.26774452E+00 -5.11313616E-02  9.13254190E-01
 1.28489166E+01  5.99588021E+00 -4.19098776E-02  9.01830899E-01
 1.33674682E+01  4.66700379E+00 -1.89751701E-02  8.72880279E-01
 1.37287874E+01  3.30327104E+00  2.04154739E-02  8.22136940E-01
 1.39277048E+01  1.92978870E+00  7.57214931E-02  7.46663844E-01
 1.39629195E+01  5.74485622E-01  1.37369480E-01  6.43840693E-01
