# EulerBlock output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil
# 2022-09
# Rev: 2024-04

# Reference chord for forces
 1.00000000E+00
# Reference x-y coordinates for moments
 2.50000000E-01 0.00000000E+00
# Free-stream conditions (Mach and alpha [deg])
 8.50000000E-01 7.93093910E-01

# ilow
# Total forces and moments (Cx, Cy, Cm, Cl, Cd)
 1.90237366E-01  2.57254293E+01 -1.84931407E+02  2.57203316E+01  5.46301734E-01
# x y Cp Mach
 1.00201544E+00 -6.40561508E-05  4.40676489E-01  4.89347625E-01
 1.00459359E+00 -1.43263606E-04  3.96379351E-01  5.17102070E-01
 1.00763019E+00 -2.35095797E-04  3.61651236E-01  5.42029891E-01
 1.01149946E+00 -3.51824156E-04  3.35565260E-01  5.62233847E-01
 1.01601683E+00 -4.87043459E-04  3.14652703E-01  5.78956860E-01
 1.02114139E+00 -6.38489702E-04  2.96645057E-01  5.93362165E-01
 1.02693976E+00 -8.07215308E-04  2.80371592E-01  6.06195500E-01
 1.03353897E+00 -9.95999330E-04  2.65177045E-01  6.17926154E-01
 1.04109900E+00 -1.20835584E-03  2.50708613E-01  6.28859714E-01
 1.04980571E+00 -1.44822945E-03  2.36756362E-01  6.39197827E-01
 1.05987115E+00 -1.71992372E-03  2.23196081E-01  6.49071348E-01
 1.07153637E+00 -2.02808208E-03  2.09950519E-01  6.58573450E-01
 1.08507570E+00 -2.37768049E-03  1.96989050E-01  6.67770051E-01
 1.10080203E+00 -2.77401326E-03  1.84315831E-01  6.76714452E-01
 1.11907306E+00 -3.22265609E-03  1.71882526E-01  6.85470946E-01
 1.14029830E+00 -3.72939429E-03  1.59638726E-01  6.94059675E-01
 1.16494674E+00 -4.30011093E-03  1.47621735E-01  7.02459732E-01
 1.19355510E+00 -4.94063986E-03  1.35814510E-01  7.10659061E-01
 1.22673657E+00 -5.65659974E-03  1.24243058E-01  7.18618319E-01
 1.26518990E+00 -6.45323567E-03  1.12937111E-01  7.26300945E-01
 1.30970870E+00 -7.33529938E-03  1.01921931E-01  7.33691730E-01
 1.36119130E+00 -8.30699470E-03  9.12193203E-02  7.40779914E-01
 1.42065115E+00 -9.37200284E-03  8.09152399E-02  7.47542519E-01
 1.48922832E+00 -1.05335849E-02  7.10346373E-02  7.53983197E-01
 1.56820268E+00 -1.17947432E-02  6.16415722E-02  7.60089109E-01
 1.65900927E+00 -1.31584138E-02  5.28129636E-02  7.65839783E-01
 1.76325650E+00 -1.46276584E-02  4.46313813E-02  7.71213247E-01
 1.88274793E+00 -1.62058312E-02  3.71598361E-02  7.76193823E-01
 2.01950800E+00 -1.78967017E-02  3.04619700E-02  7.80768037E-01
 2.17581230E+00 -1.97045292E-02  2.45594693E-02  7.84941505E-01
 2.35422291E+00 -2.16340895E-02  1.94521979E-02  7.88732589E-01
 2.55762922E+00 -2.36906634E-02  1.51086220E-02  7.92173212E-01
 2.78929471E+00 -2.58799987E-02  1.14855964E-02  7.95305084E-01
 3.05291045E+00 -2.82082582E-02  8.53828550E-03  7.98152507E-01
 3.35883525E+00 -3.08489804E-02  6.19289211E-03  8.00850221E-01
 3.71436975E+00 -3.38681665E-02  4.00690561E-03  8.03402112E-01
 4.12128878E+00 -3.71647738E-02  2.30828332E-03  8.06063101E-01
 4.58608691E+00 -4.07527736E-02  1.38484981E-03  8.08609502E-01
 5.11658260E+00 -4.46552901E-02  3.02743141E-04  8.11110577E-01
 5.72179066E+00 -4.88986729E-02 -3.73146721E-04  8.13589953E-01
 6.41204052E+00 -5.35120921E-02 -9.48859024E-04  8.16099734E-01
 7.19914191E+00 -5.85276055E-02 -1.33158623E-03  8.18585002E-01
 8.09658266E+00 -6.39803370E-02 -1.71822397E-03  8.21084904E-01
 9.11975841E+00 -6.99087221E-02 -2.00255570E-03  8.23541827E-01
 1.02862370E+01 -7.63548064E-02 -2.49170240E-03  8.26012278E-01
 1.16160610E+01 -8.33645917E-02 -3.58485427E-03  8.28736730E-01
 1.31320942E+01 -9.09884300E-02 -7.92164869E-03  8.33666262E-01

# jlow
# Total forces and moments (Cx, Cy, Cm, Cl, Cd)
 6.18150208E-02  5.76193126E-01 -2.44298946E-01  5.75282304E-01  6.97845671E-02
# x y Cp Mach
 9.98630474E-01 -1.43784564E-04  4.67669064E-01  5.35617053E-01
 9.93167374E-01 -7.14712803E-04  3.89145685E-01  5.78084434E-01
 9.82301029E-01 -1.83988437E-03  3.26054508E-01  6.15006273E-01
 9.66150493E-01 -3.48656101E-03  2.69069294E-01  6.45981675E-01
 9.44892715E-01 -5.60724905E-03  2.18432709E-01  6.72932266E-01
 9.18760600E-01 -8.14170201E-03  1.73118040E-01  6.96747722E-01
 8.88040455E-01 -1.10196166E-02  1.32006664E-01  7.18176900E-01
 8.53068858E-01 -1.41639063E-02  9.39938378E-02  7.37870945E-01
 8.14228965E-01 -1.74942951E-02  5.86040760E-02  7.56163732E-01
 7.71946313E-01 -2.09308304E-02  2.55308968E-02  7.73228177E-01
 7.26684161E-01 -2.43968184E-02 -5.43855970E-03  7.89184566E-01
 6.78938409E-01 -2.78206714E-02 -3.44462125E-02  8.04110443E-01
 6.29232171E-01 -3.11362673E-02 -6.13944039E-02  8.17953493E-01
 5.78110039E-01 -3.42816402E-02 -8.54299284E-02  8.30267268E-01
 5.26132116E-01 -3.71961443E-02 -1.04177261E-01  8.39803187E-01
 4.73867884E-01 -3.98165840E-02 -1.09896417E-01  8.42718368E-01
 4.21889961E-01 -4.20731292E-02 -1.54480898E-01  8.61205176E-01
 3.70767829E-01 -4.38860445E-02 -4.96625074E-01  1.04248027E+00
 3.21061591E-01 -4.51643013E-02 -6.44150790E-01  1.13786814E+00
 2.73315839E-01 -4.58069740E-02 -6.41723159E-01  1.13629169E+00
 2.28053687E-01 -4.57079446E-02 -6.28745224E-01  1.12822466E+00
 1.85771035E-01 -4.47639131E-02 -6.04465877E-01  1.11352557E+00
 1.46931142E-01 -4.28851000E-02 -5.66409523E-01  1.09102043E+00
 1.11959545E-01 -4.00074580E-02 -5.11408737E-01  1.05840781E+00
 8.12394005E-02 -3.61047699E-02 -4.33995436E-01  1.01305229E+00
 5.51072846E-02 -3.11988162E-02 -3.24884963E-01  9.50153319E-01
 3.38495065E-02 -2.53658815E-02 -1.61228002E-01  8.58729166E-01
 1.76989707E-02 -1.87382540E-02  1.16049459E-01  7.16308923E-01
 6.83262597E-03 -1.15000058E-02  5.83872814E-01  5.10491262E-01
 1.36952616E-03 -3.87712403E-03  1.31307601E+00  1.84764507E-01
 1.36952616E-03  4.21828179E-03  1.31322512E+00  1.72230909E-01
 6.83262597E-03  1.26009810E-02  6.39710328E-01  4.87584075E-01
 1.76989707E-02  2.08176108E-02  1.77352105E-01  6.88675983E-01
 3.38495065E-02  2.87438854E-02 -8.42927958E-02  8.23533219E-01
 5.51072846E-02  3.62395797E-02 -2.51656477E-01  9.15344249E-01
 8.12394005E-02  4.31499764E-02 -3.76123988E-01  9.84998753E-01
 1.11959545E-01  4.93129911E-02 -4.78722499E-01  1.04341135E+00
 1.46931142E-01  5.45710604E-02 -5.68521502E-01  1.09542334E+00
 1.85771035E-01  5.87857775E-02 -6.47613234E-01  1.14134352E+00
 2.28053687E-01  6.18525770E-02 -7.17357580E-01  1.18368104E+00
 2.73315839E-01  6.37126668E-02 -7.78342321E-01  1.22206778E+00
 3.21061591E-01  6.43598879E-02 -8.30682018E-01  1.25609078E+00
 3.70767829E-01  6.38411629E-02 -8.74707962E-01  1.28555518E+00
 4.21889961E-01  6.22504557E-02 -9.10984581E-01  1.31046934E+00
 4.73867884E-01  5.97174360E-02 -9.40316974E-01  1.33106516E+00
 5.26132116E-01  5.63930543E-02 -9.63751980E-01  1.34782251E+00
 5.78110039E-01  5.24347732E-02 -9.82544022E-01  1.36145590E+00
 6.29232171E-01  4.79941504E-02 -9.98216844E-01  1.37295674E+00
 6.78938409E-01  4.32088544E-02 -1.01220040E+00  1.38331552E+00
 7.26684161E-01  3.82001437E-02 -1.02573750E+00  1.39343149E+00
 7.71946313E-01  3.30755956E-02 -1.03980424E+00  1.40403993E+00
 8.14228965E-01  2.79356983E-02 -1.05499197E+00  1.41561483E+00
 8.53068858E-01  2.28820745E-02 -1.07143273E+00  1.42830090E+00
 8.88040455E-01  1.80247782E-02 -1.08876149E+00  1.44188192E+00
 9.18760600E-01  1.34863486E-02 -1.10155047E+00  1.45245195E+00
 9.44892715E-01  9.40108129E-03 -2.84412522E-01  8.13803887E-01
 9.66150493E-01  5.90909116E-03  1.82089598E-01  6.13844905E-01
 9.82301029E-01  3.14596221E-03  2.73116947E-01  5.68859913E-01
 9.93167374E-01  1.22982909E-03  3.42261703E-01  5.28355222E-01
 9.98630474E-01  2.48380899E-04  4.12047921E-01  4.87208795E-01

# jhigh
# Total forces and moments (Cx, Cy, Cm, Cl, Cd)
 4.05062947E+00 -5.31279273E-01 -2.75827946E-03 -5.87295804E-01  4.04288763E+00
# x y Cp Mach
 1.39543907E+01 -7.64091293E-01  1.46476226E-01  6.49254533E-01
 1.39021963E+01 -2.11692315E+00  8.31933434E-02  7.40537888E-01
 1.36868946E+01 -3.48433002E+00  3.20305775E-02  8.09477256E-01
 1.33106208E+01 -4.83863640E+00 -2.74453284E-03  8.55243614E-01
 1.27792698E+01 -6.15516750E+00 -2.17265283E-02  8.80290516E-01
 1.21016055E+01 -7.41233889E+00 -2.80960688E-02  8.89324321E-01
 1.12884977E+01 -8.59159277E+00 -2.59818816E-02  8.87729912E-01
 1.03522869E+01 -9.67723211E+00 -1.93028299E-02  8.80448689E-01
 9.30627173E+00 -1.06561904E+01 -1.11196316E-02  8.71297788E-01
 8.16431143E+00 -1.15177662E+01 -3.41970346E-03  8.62749656E-01
 6.94053249E+00 -1.22533463E+01  2.79706599E-03  8.56031473E-01
 5.64912894E+00 -1.28561356E+01  7.23377278E-03  8.51432853E-01
 4.30424276E+00 -1.33209099E+01  1.00988809E-02  8.48642141E-01
 2.91991045E+00 -1.36438037E+01  1.17720747E-02  8.47120910E-01
 1.51006097E+00 -1.38221421E+01  1.25934202E-02  8.46406286E-01
 8.85496914E-02 -1.38543222E+01  1.23325249E-02  8.46448692E-01
-1.33078716E+00 -1.37397481E+01  1.08286929E-02  8.47426738E-01
-2.73407308E+00 -1.34788203E+01  7.84518189E-03  8.49942033E-01
-4.10734207E+00 -1.30729751E+01  2.74267503E-03  8.55075598E-01
-5.43651434E+00 -1.25247710E+01 -5.43551844E-03  8.64184134E-01
-6.70741066E+00 -1.18380110E+01 -1.77310455E-02  8.78626313E-01
-7.90581735E+00 -1.10178900E+01 -3.50149477E-02  8.99453683E-01
-9.01761103E+00 -1.00711504E+01 -5.77270972E-02  9.27105175E-01
-1.00289485E+01 -9.00622723E+00 -8.56303343E-02  9.61153685E-01
-1.09265207E+01 -7.83335920E+00 -1.17636370E-01  1.00016347E+00
-1.16978644E+01 -6.56464557E+00 -1.51771183E-01  1.04169792E+00
-1.23317145E+01 -5.21402525E+00 -1.85315257E-01  1.08248520E+00
-1.28183755E+01 -3.79716307E+00 -2.15119271E-01  1.11874963E+00
-1.31500815E+01 -2.33123437E+00 -2.38063623E-01  1.14671079E+00
-1.33213123E+01 -8.34610336E-01 -2.51573686E-01  1.16319801E+00
-1.33290351E+01  6.73541774E-01 -2.54093977E-01  1.16625784E+00
-1.31728437E+01  2.17371760E+00 -2.45371630E-01  1.15556560E+00
-1.28549828E+01  3.64656008E+00 -2.26509672E-01  1.13249382E+00
-1.23802538E+01  5.07333154E+00 -1.99735675E-01  1.09979786E+00
-1.17558131E+01  6.43633812E+00 -1.67997442E-01  1.06106146E+00
-1.09908868E+01  7.71927795E+00 -1.34460084E-01  1.02006993E+00
-1.00964304E+01  8.90749558E+00 -1.02026879E-01  9.80271391E-01
-9.08476661E+00  9.98813646E+00 -7.29684377E-02  9.44399368E-01
-7.96923133E+00  1.09502071E+01 -4.87837776E-02  9.14247727E-01
-6.76385216E+00  1.17845543E+01 -3.02660421E-02  8.90702866E-01
-5.48307752E+00  1.24837842E+01 -1.74807819E-02  8.73779811E-01
-4.14156566E+00  1.30421413E+01 -1.00817745E-02  8.62864442E-01
-2.75403592E+00  1.34553710E+01 -6.84539649E-03  8.56737156E-01
-1.33517878E+00  1.37205853E+01 -6.67472850E-03  8.54190112E-01
 1.00383606E-01  1.38361468E+01 -8.40322934E-03  8.54140015E-01
 1.53809751E+00  1.38015868E+01 -1.05773451E-02  8.55511206E-01
 2.96345209E+00  1.36175647E+01 -1.28873684E-02  8.57979571E-01
 4.36194263E+00  1.32858759E+01 -1.52625968E-02  8.61575483E-01
 5.71903809E+00  1.28095111E+01 -1.87814066E-02  8.66949027E-01
 7.02016851E+00  1.21927658E+01 -2.39184851E-02  8.74512503E-01
 8.25074793E+00  1.14413965E+01 -3.08641320E-02  8.84289401E-01
 9.39624781E+00  1.05628181E+01 -3.90913744E-02  8.95561633E-01
 1.04423354E+01  9.56633157E+00 -4.73093953E-02  9.06614092E-01
 1.13750903E+01  8.46336955E+00 -5.31324836E-02  9.14476596E-01
 1.21813102E+01  7.26774452E+00 -5.32039895E-02  9.14973626E-01
 1.28489166E+01  5.99588021E+00 -4.34952995E-02  9.03063199E-01
 1.33674682E+01  4.66700379E+00 -2.01359533E-02  8.73587665E-01
 1.37287874E+01  3.30327104E+00  1.94390358E-02  8.22255130E-01
 1.39277048E+01  1.92978870E+00  7.39845779E-02  7.45197407E-01
 1.39629195E+01  5.74485622E-01  1.33035618E-01  6.40330723E-01
